Month,Geography,Estimate,North American Industry Classification System (NAICS),Value,Monthly Change,Yearly change,Indexed value
Jul 2015,Alberta,Average weekly earnings including overtime for all employees,"Forestry, logging and support","$1,283.02", -7.2%, -0.3%,129.4
Aug 2015,Alberta,Average weekly earnings including overtime for all employees,"Forestry, logging and support","$1,256.54", -2.1%,  0.7%,126.7
Sep 2015,Alberta,Average weekly earnings including overtime for all employees,"Forestry, logging and support","$1,327.78",  5.7%, 10.7%,133.9
Oct 2015,Alberta,Average weekly earnings including overtime for all employees,"Forestry, logging and support","$1,376.45",  3.7%, 13.2%,138.8
Nov 2015,Alberta,Average weekly earnings including overtime for all employees,"Forestry, logging and support","$1,406.88",  2.2%, 13.8%,141.9
Dec 2015,Alberta,Average weekly earnings including overtime for all employees,"Forestry, logging and support","$1,337.31", -4.9%,  7.6%,134.8
Jan 2016,Alberta,Average weekly earnings including overtime for all employees,"Forestry, logging and support","$1,426.62",  6.7%, 22.4%,143.8
Feb 2016,Alberta,Average weekly earnings including overtime for all employees,"Forestry, logging and support","$1,349.07", -5.4%,  3.7%,136.0
Mar 2016,Alberta,Average weekly earnings including overtime for all employees,"Forestry, logging and support","$1,254.49", -7.0%, -2.8%,126.5
Apr 2016,Alberta,Average weekly earnings including overtime for all employees,"Forestry, logging and support","$1,260.06",  0.4%, -6.5%,127.1
May 2016,Alberta,Average weekly earnings including overtime for all employees,"Forestry, logging and support","$1,324.53",  5.1%,  5.9%,133.6
Jun 2016,Alberta,Average weekly earnings including overtime for all employees,"Forestry, logging and support","$1,153.87",-12.9%,-16.5%,116.3
Jul 2016,Alberta,Average weekly earnings including overtime for all employees,"Forestry, logging and support","$1,145.71", -0.7%,-10.7%,115.5
Aug 2016,Alberta,Average weekly earnings including overtime for all employees,"Forestry, logging and support","$1,279.40", 11.7%,  1.8%,129.0
Sep 2016,Alberta,Average weekly earnings including overtime for all employees,"Forestry, logging and support","$1,283.18",  0.3%, -3.4%,129.4
Oct 2016,Alberta,Average weekly earnings including overtime for all employees,"Forestry, logging and support","$1,327.62",  3.5%, -3.5%,133.9
Nov 2016,Alberta,Average weekly earnings including overtime for all employees,"Forestry, logging and support","$1,185.04",-10.7%,-15.8%,119.5
Dec 2016,Alberta,Average weekly earnings including overtime for all employees,"Forestry, logging and support","$1,356.75", 14.5%,  1.5%,136.8
Jan 2017,Alberta,Average weekly earnings including overtime for all employees,"Forestry, logging and support","$1,254.79", -7.5%,-12.0%,126.5
Feb 2017,Alberta,Average weekly earnings including overtime for all employees,"Forestry, logging and support","$1,328.47",  5.9%, -1.5%,134.0
Mar 2017,Alberta,Average weekly earnings including overtime for all employees,"Forestry, logging and support","$1,287.66", -3.1%,  2.6%,129.8
Apr 2017,Alberta,Average weekly earnings including overtime for all employees,"Forestry, logging and support","$1,269.08", -1.4%,  0.7%,128.0
May 2017,Alberta,Average weekly earnings including overtime for all employees,"Forestry, logging and support","$1,267.44", -0.1%, -4.3%,127.8
Jun 2017,Alberta,Average weekly earnings including overtime for all employees,"Forestry, logging and support","$1,182.69", -6.7%,  2.5%,119.3
Jul 2017,Alberta,Average weekly earnings including overtime for all employees,"Forestry, logging and support","$1,327.12", 12.2%, 15.8%,133.8
Aug 2017,Alberta,Average weekly earnings including overtime for all employees,"Forestry, logging and support","$1,288.96", -2.9%,  0.7%,130.0
Sep 2017,Alberta,Average weekly earnings including overtime for all employees,"Forestry, logging and support","$1,239.22", -3.9%, -3.4%,125.0
Oct 2017,Alberta,Average weekly earnings including overtime for all employees,"Forestry, logging and support",..,..,..,..
Nov 2017,Alberta,Average weekly earnings including overtime for all employees,"Forestry, logging and support","$1,195.95",..,  0.9%,120.6
Dec 2017,Alberta,Average weekly earnings including overtime for all employees,"Forestry, logging and support","$1,171.49", -2.0%,-13.7%,118.1
Jan 2018,Alberta,Average weekly earnings including overtime for all employees,"Forestry, logging and support",..,..,..,..
Feb 2018,Alberta,Average weekly earnings including overtime for all employees,"Forestry, logging and support","$1,132.86",..,-14.7%,114.2
Mar 2018,Alberta,Average weekly earnings including overtime for all employees,"Forestry, logging and support","$1,334.86", 17.8%,  3.7%,134.6
Apr 2018,Alberta,Average weekly earnings including overtime for all employees,"Forestry, logging and support","$1,389.46",  4.1%,  9.5%,140.1
May 2018,Alberta,Average weekly earnings including overtime for all employees,"Forestry, logging and support","$1,253.62", -9.8%, -1.1%,126.4
Jun 2018,Alberta,Average weekly earnings including overtime for all employees,"Forestry, logging and support","$1,356.92",  8.2%, 14.7%,136.8
Jul 2018,Alberta,Average weekly earnings including overtime for all employees,"Forestry, logging and support","$1,380.59",  1.7%,  4.0%,139.2
Aug 2018,Alberta,Average weekly earnings including overtime for all employees,"Forestry, logging and support","$1,355.25", -1.8%,  5.1%,136.7
Sep 2018,Alberta,Average weekly earnings including overtime for all employees,"Forestry, logging and support","$1,337.83", -1.3%,  8.0%,134.9
Oct 2018,Alberta,Average weekly earnings including overtime for all employees,"Forestry, logging and support","$1,414.73",  5.7%,..,142.6
Nov 2018,Alberta,Average weekly earnings including overtime for all employees,"Forestry, logging and support","$1,459.37",  3.2%, 22.0%,147.2
Dec 2018,Alberta,Average weekly earnings including overtime for all employees,"Forestry, logging and support","$1,424.97", -2.4%, 21.6%,143.7
Jan 2019,Alberta,Average weekly earnings including overtime for all employees,"Forestry, logging and support","$1,421.48", -0.2%,..,143.3
Feb 2019,Alberta,Average weekly earnings including overtime for all employees,"Forestry, logging and support","$1,476.63",  3.9%, 30.3%,148.9
Mar 2019,Alberta,Average weekly earnings including overtime for all employees,"Forestry, logging and support","$1,275.33",-13.6%, -4.5%,128.6
Apr 2019,Alberta,Average weekly earnings including overtime for all employees,"Forestry, logging and support","$1,217.20", -4.6%,-12.4%,122.7
May 2019,Alberta,Average weekly earnings including overtime for all employees,"Forestry, logging and support","$1,317.03",  8.2%,  5.1%,132.8
Jun 2019,Alberta,Average weekly earnings including overtime for all employees,"Forestry, logging and support","$1,398.50",  6.2%,  3.1%,141.0
Jul 2019,Alberta,Average weekly earnings including overtime for all employees,"Forestry, logging and support","$1,343.60", -3.9%, -2.7%,135.5
Aug 2019,Alberta,Average weekly earnings including overtime for all employees,"Forestry, logging and support","$1,208.38",-10.1%,-10.8%,121.8
Sep 2019,Alberta,Average weekly earnings including overtime for all employees,"Forestry, logging and support","$1,268.81",  5.0%, -5.2%,127.9
Oct 2019,Alberta,Average weekly earnings including overtime for all employees,"Forestry, logging and support","$1,210.18", -4.6%,-14.5%,122.0
Nov 2019,Alberta,Average weekly earnings including overtime for all employees,"Forestry, logging and support","$1,265.11",  4.5%,-13.3%,127.6
Dec 2019,Alberta,Average weekly earnings including overtime for all employees,"Forestry, logging and support","$1,230.04", -2.8%,-13.7%,124.0
Jan 2020,Alberta,Average weekly earnings including overtime for all employees,"Forestry, logging and support","$1,299.39",  5.6%, -8.6%,131.0
Feb 2020,Alberta,Average weekly earnings including overtime for all employees,"Forestry, logging and support","$1,255.89", -3.3%,-14.9%,126.6
Mar 2020,Alberta,Average weekly earnings including overtime for all employees,"Forestry, logging and support","$1,127.45",-10.2%,-11.6%,113.7
Apr 2020,Alberta,Average weekly earnings including overtime for all employees,"Forestry, logging and support","$1,291.03", 14.5%,  6.1%,130.2
May 2020,Alberta,Average weekly earnings including overtime for all employees,"Forestry, logging and support","$1,306.29",  1.2%, -0.8%,131.7
Jun 2020,Alberta,Average weekly earnings including overtime for all employees,"Forestry, logging and support","$1,237.97", -5.2%,-11.5%,124.8
Jul 2020,Alberta,Average weekly earnings including overtime for all employees,"Forestry, logging and support","$1,220.74", -1.4%, -9.1%,123.1
Aug 2020,Alberta,Average weekly earnings including overtime for all employees,"Forestry, logging and support","$1,364.23", 11.8%, 12.9%,137.6
Sep 2020,Alberta,Average weekly earnings including overtime for all employees,"Forestry, logging and support","$1,632.67", 19.7%, 28.7%,164.6
Oct 2020,Alberta,Average weekly earnings including overtime for all employees,"Forestry, logging and support","$1,277.83",-21.7%,  5.6%,128.8
Nov 2020,Alberta,Average weekly earnings including overtime for all employees,"Forestry, logging and support","$1,244.27", -2.6%, -1.6%,125.5
Dec 2020,Alberta,Average weekly earnings including overtime for all employees,"Forestry, logging and support","$1,400.62", 12.6%, 13.9%,141.2
Jan 2021,Alberta,Average weekly earnings including overtime for all employees,"Forestry, logging and support","$1,429.11",  2.0%, 10.0%,144.1
Feb 2021,Alberta,Average weekly earnings including overtime for all employees,"Forestry, logging and support","$1,487.11",  4.1%, 18.4%,149.9
Mar 2021,Alberta,Average weekly earnings including overtime for all employees,"Forestry, logging and support","$1,473.10", -0.9%, 30.7%,148.5
Apr 2021,Alberta,Average weekly earnings including overtime for all employees,"Forestry, logging and support","$1,368.20", -7.1%,  6.0%,138.0
May 2021,Alberta,Average weekly earnings including overtime for all employees,"Forestry, logging and support","$1,342.49", -1.9%,  2.8%,135.4
Jun 2021,Alberta,Average weekly earnings including overtime for all employees,"Forestry, logging and support","$1,405.13",  4.7%, 13.5%,141.7
Jul 2021,Alberta,Average weekly earnings including overtime for all employees,"Forestry, logging and support","$1,343.78", -4.4%, 10.1%,135.5
Aug 2021,Alberta,Average weekly earnings including overtime for all employees,"Forestry, logging and support","$1,484.80", 10.5%,  8.8%,149.7
Sep 2021,Alberta,Average weekly earnings including overtime for all employees,"Forestry, logging and support","$1,358.91", -8.5%,-16.8%,137.0
Oct 2021,Alberta,Average weekly earnings including overtime for all employees,"Forestry, logging and support","$1,397.78",  2.9%,  9.4%,140.9
Nov 2021,Alberta,Average weekly earnings including overtime for all employees,"Forestry, logging and support","$1,534.77",  9.8%, 23.3%,154.8
Dec 2021,Alberta,Average weekly earnings including overtime for all employees,"Forestry, logging and support","$1,392.66", -9.3%, -0.6%,140.4
Jan 2022,Alberta,Average weekly earnings including overtime for all employees,"Forestry, logging and support",..,..,..,..
Feb 2022,Alberta,Average weekly earnings including overtime for all employees,"Forestry, logging and support",..,..,..,..
Mar 2022,Alberta,Average weekly earnings including overtime for all employees,"Forestry, logging and support","$1,368.81",.., -7.1%,138.0
Apr 2022,Alberta,Average weekly earnings including overtime for all employees,"Forestry, logging and support","$1,333.76", -2.6%, -2.5%,134.5
May 2022,Alberta,Average weekly earnings including overtime for all employees,"Forestry, logging and support","$1,352.79",  1.4%,  0.8%,136.4
Jun 2022,Alberta,Average weekly earnings including overtime for all employees,"Forestry, logging and support","$1,276.21", -5.7%, -9.2%,128.7
Jul 2022,Alberta,Average weekly earnings including overtime for all employees,"Forestry, logging and support","$1,313.97",  3.0%, -2.2%,132.5
Aug 2022,Alberta,Average weekly earnings including overtime for all employees,"Forestry, logging and support","$1,391.60",  5.9%, -6.3%,140.3
Sep 2022,Alberta,Average weekly earnings including overtime for all employees,"Forestry, logging and support","$1,362.60", -2.1%,  0.3%,137.4
Oct 2022,Alberta,Average weekly earnings including overtime for all employees,"Forestry, logging and support","$1,377.17",  1.1%, -1.5%,138.9
Nov 2022,Alberta,Average weekly earnings including overtime for all employees,"Forestry, logging and support","$1,435.28",  4.2%, -6.5%,144.7
Dec 2022,Alberta,Average weekly earnings including overtime for all employees,"Forestry, logging and support","$1,420.32", -1.0%,  2.0%,143.2
Jan 2023,Alberta,Average weekly earnings including overtime for all employees,"Forestry, logging and support","$1,425.67",  0.4%,..,143.8
Feb 2023,Alberta,Average weekly earnings including overtime for all employees,"Forestry, logging and support","$1,373.79", -3.6%,..,138.5
Mar 2023,Alberta,Average weekly earnings including overtime for all employees,"Forestry, logging and support","$1,413.20",  2.9%,  3.2%,142.5
Apr 2023,Alberta,Average weekly earnings including overtime for all employees,"Forestry, logging and support","$1,570.09", 11.1%, 17.7%,158.3
May 2023,Alberta,Average weekly earnings including overtime for all employees,"Forestry, logging and support","$1,546.71", -1.5%, 14.3%,156.0
Jun 2023,Alberta,Average weekly earnings including overtime for all employees,"Forestry, logging and support","$1,558.57",  0.8%, 22.1%,157.2
Jul 2023,Alberta,Average weekly earnings including overtime for all employees,"Forestry, logging and support","$1,580.89",  1.4%, 20.3%,159.4
Aug 2023,Alberta,Average weekly earnings including overtime for all employees,"Forestry, logging and support","$1,515.98", -4.1%,  8.9%,152.9
Sep 2023,Alberta,Average weekly earnings including overtime for all employees,"Forestry, logging and support","$1,531.95",  1.1%, 12.4%,154.5
Oct 2023,Alberta,Average weekly earnings including overtime for all employees,"Forestry, logging and support","$1,513.23", -1.2%,  9.9%,152.6
Nov 2023,Alberta,Average weekly earnings including overtime for all employees,"Forestry, logging and support","$1,502.84", -0.7%,  4.7%,151.5
Dec 2023,Alberta,Average weekly earnings including overtime for all employees,"Forestry, logging and support","$1,371.62", -8.7%, -3.4%,138.3
Jan 2024,Alberta,Average weekly earnings including overtime for all employees,"Forestry, logging and support","$1,396.28",  1.8%, -2.1%,140.8
Feb 2024,Alberta,Average weekly earnings including overtime for all employees,"Forestry, logging and support","$1,427.72",  2.3%,  3.9%,144.0
Mar 2024,Alberta,Average weekly earnings including overtime for all employees,"Forestry, logging and support","$1,449.54",  1.5%,  2.6%,146.2
Apr 2024,Alberta,Average weekly earnings including overtime for all employees,"Forestry, logging and support","$1,509.67",  4.1%, -3.8%,152.2
May 2024,Alberta,Average weekly earnings including overtime for all employees,"Forestry, logging and support","$1,503.84", -0.4%, -2.8%,151.6
