Month,Geography,Estimate,North American Industry Classification System (NAICS),Value,Monthly Change,Yearly change,Indexed value
Aug 2015,New Brunswick,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,031.37", -2.4%,  0.7%,114.5
Sep 2015,New Brunswick,Average weekly earnings including overtime for all employees,Wholesale trade,$  990.33, -4.0%,  0.2%,110.0
Oct 2015,New Brunswick,Average weekly earnings including overtime for all employees,Wholesale trade,$  971.11, -1.9%, -0.7%,107.9
Nov 2015,New Brunswick,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,071.03", 10.3%,  5.0%,119.0
Dec 2015,New Brunswick,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,037.59", -3.1%,  1.4%,115.2
Jan 2016,New Brunswick,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,044.49",  0.7%,  9.3%,116.0
Feb 2016,New Brunswick,Average weekly earnings including overtime for all employees,Wholesale trade,$  964.10, -7.7%, -6.9%,107.1
Mar 2016,New Brunswick,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,004.06",  4.1%,  4.1%,111.5
Apr 2016,New Brunswick,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,033.85",  3.0%,  2.3%,114.8
May 2016,New Brunswick,Average weekly earnings including overtime for all employees,Wholesale trade,$  976.52, -5.5%, -5.4%,108.5
Jun 2016,New Brunswick,Average weekly earnings including overtime for all employees,Wholesale trade,$  997.46,  2.1%, -4.9%,110.8
Jul 2016,New Brunswick,Average weekly earnings including overtime for all employees,Wholesale trade,$  935.26, -6.2%,-11.5%,103.9
Aug 2016,New Brunswick,Average weekly earnings including overtime for all employees,Wholesale trade,$  956.47,  2.3%, -7.3%,106.2
Sep 2016,New Brunswick,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,014.73",  6.1%,  2.5%,112.7
Oct 2016,New Brunswick,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,004.22", -1.0%,  3.4%,111.5
Nov 2016,New Brunswick,Average weekly earnings including overtime for all employees,Wholesale trade,$  930.63, -7.3%,-13.1%,103.4
Dec 2016,New Brunswick,Average weekly earnings including overtime for all employees,Wholesale trade,$  938.67,  0.9%, -9.5%,104.3
Jan 2017,New Brunswick,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,048.85", 11.7%,  0.4%,116.5
Feb 2017,New Brunswick,Average weekly earnings including overtime for all employees,Wholesale trade,$  975.18, -7.0%,  1.1%,108.3
Mar 2017,New Brunswick,Average weekly earnings including overtime for all employees,Wholesale trade,$  969.72, -0.6%, -3.4%,107.7
Apr 2017,New Brunswick,Average weekly earnings including overtime for all employees,Wholesale trade,$  977.57,  0.8%, -5.4%,108.6
May 2017,New Brunswick,Average weekly earnings including overtime for all employees,Wholesale trade,$  908.32, -7.1%, -7.0%,100.9
Jun 2017,New Brunswick,Average weekly earnings including overtime for all employees,Wholesale trade,$  839.67, -7.6%,-15.8%, 93.3
Jul 2017,New Brunswick,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,013.08", 20.7%,  8.3%,112.5
Aug 2017,New Brunswick,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,002.45", -1.0%,  4.8%,111.3
Sep 2017,New Brunswick,Average weekly earnings including overtime for all employees,Wholesale trade,$  964.23, -3.8%, -5.0%,107.1
Oct 2017,New Brunswick,Average weekly earnings including overtime for all employees,Wholesale trade,$  981.03,  1.7%, -2.3%,109.0
Nov 2017,New Brunswick,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,003.63",  2.3%,  7.8%,111.5
Dec 2017,New Brunswick,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,000.39", -0.3%,  6.6%,111.1
Jan 2018,New Brunswick,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,044.82",  4.4%, -0.4%,116.0
Feb 2018,New Brunswick,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,051.11",  0.6%,  7.8%,116.7
Mar 2018,New Brunswick,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,083.97",  3.1%, 11.8%,120.4
Apr 2018,New Brunswick,Average weekly earnings including overtime for all employees,Wholesale trade,$  962.47,-11.2%, -1.5%,106.9
May 2018,New Brunswick,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,088.26", 13.1%, 19.8%,120.9
Jun 2018,New Brunswick,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,054.72", -3.1%, 25.6%,117.1
Jul 2018,New Brunswick,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,069.61",  1.4%,  5.6%,118.8
Aug 2018,New Brunswick,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,074.03",  0.4%,  7.1%,119.3
Sep 2018,New Brunswick,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,103.10",  2.7%, 14.4%,122.5
Oct 2018,New Brunswick,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,101.58", -0.1%, 12.3%,122.3
Nov 2018,New Brunswick,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,133.46",  2.9%, 12.9%,125.9
Dec 2018,New Brunswick,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,147.05",  1.2%, 14.7%,127.4
Jan 2019,New Brunswick,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,062.24", -7.4%,  1.7%,118.0
Feb 2019,New Brunswick,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,088.42",  2.5%,  3.5%,120.9
Mar 2019,New Brunswick,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,092.44",  0.4%,  0.8%,121.3
Apr 2019,New Brunswick,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,054.97", -3.4%,  9.6%,117.2
May 2019,New Brunswick,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,066.31",  1.1%, -2.0%,118.4
Jun 2019,New Brunswick,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,060.84", -0.5%,  0.6%,117.8
Jul 2019,New Brunswick,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,020.67", -3.8%, -4.6%,113.4
Aug 2019,New Brunswick,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,031.40",  1.1%, -4.0%,114.5
Sep 2019,New Brunswick,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,028.64", -0.3%, -6.8%,114.2
Oct 2019,New Brunswick,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,111.63",  8.1%,  0.9%,123.5
Nov 2019,New Brunswick,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,111.64",  0.0%, -1.9%,123.5
Dec 2019,New Brunswick,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,068.70", -3.9%, -6.8%,118.7
Jan 2020,New Brunswick,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,106.11",  3.5%,  4.1%,122.8
Feb 2020,New Brunswick,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,088.67", -1.6%,  0.0%,120.9
Mar 2020,New Brunswick,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,114.63",  2.4%,  2.0%,123.8
Apr 2020,New Brunswick,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,098.46", -1.5%,  4.1%,122.0
May 2020,New Brunswick,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,110.82",  1.1%,  4.2%,123.4
Jun 2020,New Brunswick,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,130.65",  1.8%,  6.6%,125.6
Jul 2020,New Brunswick,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,128.69", -0.2%, 10.6%,125.4
Aug 2020,New Brunswick,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,107.57", -1.9%,  7.4%,123.0
Sep 2020,New Brunswick,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,076.31", -2.8%,  4.6%,119.5
Oct 2020,New Brunswick,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,086.52",  0.9%, -2.3%,120.7
Nov 2020,New Brunswick,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,073.06", -1.2%, -3.5%,119.2
Dec 2020,New Brunswick,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,097.58",  2.3%,  2.7%,121.9
Jan 2021,New Brunswick,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,108.64",  1.0%,  0.2%,123.1
Feb 2021,New Brunswick,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,135.29",  2.4%,  4.3%,126.1
Mar 2021,New Brunswick,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,065.02", -6.2%, -4.5%,118.3
Apr 2021,New Brunswick,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,076.88",  1.1%, -2.0%,119.6
May 2021,New Brunswick,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,114.87",  3.5%,  0.4%,123.8
Jun 2021,New Brunswick,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,099.69", -1.4%, -2.7%,122.1
Jul 2021,New Brunswick,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,074.43", -2.3%, -4.8%,119.3
Aug 2021,New Brunswick,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,134.95",  5.6%,  2.5%,126.0
Sep 2021,New Brunswick,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,112.06", -2.0%,  3.3%,123.5
Oct 2021,New Brunswick,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,109.92", -0.2%,  2.2%,123.3
Nov 2021,New Brunswick,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,137.64",  2.5%,  6.0%,126.3
Dec 2021,New Brunswick,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,140.41",  0.2%,  3.9%,126.7
Jan 2022,New Brunswick,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,064.33", -6.7%, -4.0%,118.2
Feb 2022,New Brunswick,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,147.47",  7.8%,  1.1%,127.4
Mar 2022,New Brunswick,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,202.04",  4.8%, 12.9%,133.5
Apr 2022,New Brunswick,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,263.44",  5.1%, 17.3%,140.3
May 2022,New Brunswick,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,228.91", -2.7%, 10.2%,136.5
Jun 2022,New Brunswick,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,238.74",  0.8%, 12.6%,137.6
Jul 2022,New Brunswick,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,322.83",  6.8%, 23.1%,146.9
Aug 2022,New Brunswick,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,200.36", -9.3%,  5.8%,133.3
Sep 2022,New Brunswick,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,234.12",  2.8%, 11.0%,137.1
Oct 2022,New Brunswick,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,182.63", -4.2%,  6.6%,131.3
Nov 2022,New Brunswick,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,169.06", -1.1%,  2.8%,129.8
Dec 2022,New Brunswick,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,201.31",  2.8%,  5.3%,133.4
Jan 2023,New Brunswick,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,175.53", -2.1%, 10.4%,130.6
Feb 2023,New Brunswick,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,200.09",  2.1%,  4.6%,133.3
Mar 2023,New Brunswick,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,196.56", -0.3%, -0.5%,132.9
Apr 2023,New Brunswick,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,211.30",  1.2%, -4.1%,134.5
May 2023,New Brunswick,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,204.87", -0.5%, -2.0%,133.8
Jun 2023,New Brunswick,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,199.01", -0.5%, -3.2%,133.2
Jul 2023,New Brunswick,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,207.45",  0.7%, -8.7%,134.1
Aug 2023,New Brunswick,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,274.55",  5.6%,  6.2%,141.6
Sep 2023,New Brunswick,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,295.32",  1.6%,  5.0%,143.9
Oct 2023,New Brunswick,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,264.91", -2.3%,  7.0%,140.5
Nov 2023,New Brunswick,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,265.00",  0.0%,  8.2%,140.5
Dec 2023,New Brunswick,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,300.15",  2.8%,  8.2%,144.4
