Month,Geography,Estimate,North American Industry Classification System (NAICS),Value,Monthly Change,Yearly change,Indexed value
Jan 2012,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Wholesale trade,$  885.48,  5.4%,  3.1%,103.1
Feb 2012,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Wholesale trade,$  838.06, -5.4%, -8.3%, 97.6
Mar 2012,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Wholesale trade,$  846.51,  1.0%,-11.5%, 98.5
Apr 2012,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Wholesale trade,$  899.64,  6.3%,  0.5%,104.7
May 2012,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Wholesale trade,$  902.00,  0.3%,  3.0%,105.0
Jun 2012,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Wholesale trade,$  900.16, -0.2%,  2.4%,104.8
Jul 2012,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Wholesale trade,$  976.99,  8.5%, 13.4%,113.7
Aug 2012,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Wholesale trade,$  946.60, -3.1%,  6.0%,110.2
Sep 2012,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Wholesale trade,$  981.17,  3.7%, 13.8%,114.2
Oct 2012,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Wholesale trade,$  945.50, -3.6%,  3.5%,110.1
Nov 2012,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Wholesale trade,$  965.58,  2.1%,  9.7%,112.4
Dec 2012,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Wholesale trade,$  959.24, -0.7%, 14.2%,111.7
Jan 2013,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Wholesale trade,$  965.31,  0.6%,  9.0%,112.4
Feb 2013,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Wholesale trade,$  970.60,  0.5%, 15.8%,113.0
Mar 2013,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,056.22",  8.8%, 24.8%,123.0
Apr 2013,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Wholesale trade,$  929.45,-12.0%,  3.3%,108.2
May 2013,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Wholesale trade,$  975.66,  5.0%,  8.2%,113.6
Jun 2013,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Wholesale trade,$  949.68, -2.7%,  5.5%,110.6
Jul 2013,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Wholesale trade,$  940.98, -0.9%, -3.7%,109.5
Aug 2013,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Wholesale trade,$  968.32,  2.9%,  2.3%,112.7
Sep 2013,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Wholesale trade,$  935.25, -3.4%, -4.7%,108.9
Oct 2013,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Wholesale trade,$  963.12,  3.0%,  1.9%,112.1
Nov 2013,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Wholesale trade,$  956.42, -0.7%, -0.9%,111.3
Dec 2013,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,003.71",  4.9%,  4.6%,116.8
Jan 2014,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,003.82",  0.0%,  4.0%,116.9
Feb 2014,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,013.19",  0.9%,  4.4%,117.9
Mar 2014,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Wholesale trade,$  971.87, -4.1%, -8.0%,113.1
Apr 2014,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Wholesale trade,$  988.88,  1.8%,  6.4%,115.1
May 2014,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,017.60",  2.9%,  4.3%,118.5
Jun 2014,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,001.37", -1.6%,  5.4%,116.6
Jul 2014,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Wholesale trade,$  982.83, -1.9%,  4.4%,114.4
Aug 2014,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Wholesale trade,$  994.52,  1.2%,  2.7%,115.8
Sep 2014,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Wholesale trade,$  991.24, -0.3%,  6.0%,115.4
Oct 2014,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,038.15",  4.7%,  7.8%,120.9
Nov 2014,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,017.40", -2.0%,  6.4%,118.4
Dec 2014,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,035.29",  1.8%,  3.1%,120.5
Jan 2015,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,039.50",  0.4%,  3.6%,121.0
Feb 2015,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,021.12", -1.8%,  0.8%,118.9
Mar 2015,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,018.15", -0.3%,  4.8%,118.5
Apr 2015,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,026.85",  0.9%,  3.8%,119.5
May 2015,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,074.69",  4.7%,  5.6%,125.1
Jun 2015,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,036.31", -3.6%,  3.5%,120.6
Jul 2015,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,151.51", 11.1%, 17.2%,134.0
Aug 2015,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,054.60", -8.4%,  6.0%,122.8
Sep 2015,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,050.27", -0.4%,  6.0%,122.3
Oct 2015,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,005.18", -4.3%, -3.2%,117.0
Nov 2015,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,076.25",  7.1%,  5.8%,125.3
Dec 2015,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,077.15",  0.1%,  4.0%,125.4
Jan 2016,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,103.96",  2.5%,  6.2%,128.5
Feb 2016,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,089.05", -1.4%,  6.7%,126.8
Mar 2016,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,077.32", -1.1%,  5.8%,125.4
Apr 2016,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,069.76", -0.7%,  4.2%,124.5
May 2016,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,040.88", -2.7%, -3.1%,121.2
Jun 2016,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,079.21",  3.7%,  4.1%,125.6
Jul 2016,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,024.86", -5.0%,-11.0%,119.3
Aug 2016,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,040.66",  1.5%, -1.3%,121.1
Sep 2016,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,074.34",  3.2%,  2.3%,125.1
Oct 2016,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,086.39",  1.1%,  8.1%,126.5
Nov 2016,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,088.40",  0.2%,  1.1%,126.7
Dec 2016,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,100.16",  1.1%,  2.1%,128.1
Jan 2017,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,087.60", -1.1%, -1.5%,126.6
Feb 2017,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,129.88",  3.9%,  3.7%,131.5
Mar 2017,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,116.23", -1.2%,  3.6%,129.9
Apr 2017,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,160.64",  4.0%,  8.5%,135.1
May 2017,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,028.36",-11.4%, -1.2%,119.7
Jun 2017,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,122.77",  9.2%,  4.0%,130.7
Jul 2017,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,124.51",  0.2%,  9.7%,130.9
Aug 2017,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,209.19",  7.5%, 16.2%,140.8
Sep 2017,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,167.22", -3.5%,  8.6%,135.9
Oct 2017,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,187.02",  1.7%,  9.3%,138.2
Nov 2017,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,174.94", -1.0%,  8.0%,136.8
Dec 2017,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,175.67",  0.1%,  6.9%,136.9
Jan 2018,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,145.13", -2.6%,  5.3%,133.3
Feb 2018,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,105.73", -3.4%, -2.1%,128.7
Mar 2018,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,174.29",  6.2%,  5.2%,136.7
Apr 2018,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,159.48", -1.3%, -0.1%,135.0
May 2018,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,214.48",  4.7%, 18.1%,141.4
Jun 2018,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,133.40", -6.7%,  0.9%,131.9
Jul 2018,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,069.18", -5.7%, -4.9%,124.5
Aug 2018,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,120.24",  4.8%, -7.4%,130.4
Sep 2018,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,130.79",  0.9%, -3.1%,131.6
Oct 2018,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,126.70", -0.4%, -5.1%,131.2
Nov 2018,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,095.71", -2.8%, -6.7%,127.6
Dec 2018,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,079.68", -1.5%, -8.2%,125.7
Jan 2019,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,093.25",  1.3%, -4.5%,127.3
Feb 2019,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,171.49",  7.2%,  5.9%,136.4
Mar 2019,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,116.45", -4.7%, -4.9%,130.0
Apr 2019,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,160.13",  3.9%,  0.1%,135.1
May 2019,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,137.91", -1.9%, -6.3%,132.5
Jun 2019,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,258.81", 10.6%, 11.1%,146.5
Jul 2019,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,185.97", -5.8%, 10.9%,138.1
Aug 2019,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,176.62", -0.8%,  5.0%,137.0
Sep 2019,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,175.98", -0.1%,  4.0%,136.9
Oct 2019,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,171.62", -0.4%,  4.0%,136.4
Nov 2019,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,220.97",  4.2%, 11.4%,142.1
Dec 2019,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,166.61", -4.5%,  8.1%,135.8
Jan 2020,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,204.91",  3.3%, 10.2%,140.3
Feb 2020,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,193.20", -1.0%,  1.9%,138.9
