Month,Geography,Estimate,North American Industry Classification System (NAICS),Value,Monthly Change,Yearly change,Indexed value
May 2021,Quebec,Average weekly earnings including overtime for all employees,Manufacturing,"$1,144.33", -0.2%,  5.5%,121.9
Jun 2021,Quebec,Average weekly earnings including overtime for all employees,Manufacturing,"$1,164.67",  1.8%,  7.0%,124.1
Jul 2021,Quebec,Average weekly earnings including overtime for all employees,Manufacturing,"$1,112.90", -4.4%,  0.9%,118.5
Aug 2021,Quebec,Average weekly earnings including overtime for all employees,Manufacturing,"$1,151.52",  3.5%,  3.5%,122.7
Sep 2021,Quebec,Average weekly earnings including overtime for all employees,Manufacturing,"$1,213.57",  5.4%,  8.5%,129.3
Oct 2021,Quebec,Average weekly earnings including overtime for all employees,Manufacturing,"$1,128.11", -7.0%,  0.0%,120.2
Nov 2021,Quebec,Average weekly earnings including overtime for all employees,Manufacturing,"$1,146.54",  1.6%,  2.3%,122.1
Dec 2021,Quebec,Average weekly earnings including overtime for all employees,Manufacturing,"$1,203.83",  5.0%,  5.4%,128.2
Jan 2022,Quebec,Average weekly earnings including overtime for all employees,Manufacturing,"$1,187.52", -1.4%,  5.5%,126.5
Feb 2022,Quebec,Average weekly earnings including overtime for all employees,Manufacturing,"$1,208.64",  1.8%,  3.6%,128.7
Mar 2022,Quebec,Average weekly earnings including overtime for all employees,Manufacturing,"$1,258.34",  4.1%, 10.2%,134.0
Apr 2022,Quebec,Average weekly earnings including overtime for all employees,Manufacturing,"$1,232.25", -2.1%,  7.5%,131.3
May 2022,Quebec,Average weekly earnings including overtime for all employees,Manufacturing,"$1,226.89", -0.4%,  7.2%,130.7
Jun 2022,Quebec,Average weekly earnings including overtime for all employees,Manufacturing,"$1,253.91",  2.2%,  7.7%,133.6
Jul 2022,Quebec,Average weekly earnings including overtime for all employees,Manufacturing,"$1,259.20",  0.4%, 13.1%,134.1
Aug 2022,Quebec,Average weekly earnings including overtime for all employees,Manufacturing,"$1,224.46", -2.8%,  6.3%,130.4
Sep 2022,Quebec,Average weekly earnings including overtime for all employees,Manufacturing,"$1,236.82",  1.0%,  1.9%,131.7
Oct 2022,Quebec,Average weekly earnings including overtime for all employees,Manufacturing,"$1,247.89",  0.9%, 10.6%,132.9
Nov 2022,Quebec,Average weekly earnings including overtime for all employees,Manufacturing,"$1,242.05", -0.5%,  8.3%,132.3
Dec 2022,Quebec,Average weekly earnings including overtime for all employees,Manufacturing,"$1,234.74", -0.6%,  2.6%,131.5
Jan 2023,Quebec,Average weekly earnings including overtime for all employees,Manufacturing,"$1,271.19",  3.0%,  7.0%,135.4
Feb 2023,Quebec,Average weekly earnings including overtime for all employees,Manufacturing,"$1,282.19",  0.9%,  6.1%,136.6
Mar 2023,Quebec,Average weekly earnings including overtime for all employees,Manufacturing,"$1,327.55",  3.5%,  5.5%,141.4
Apr 2023,Quebec,Average weekly earnings including overtime for all employees,Manufacturing,"$1,298.19", -2.2%,  5.4%,138.3
May 2023,Quebec,Average weekly earnings including overtime for all employees,Manufacturing,"$1,282.12", -1.2%,  4.5%,136.6
Jun 2023,Quebec,Average weekly earnings including overtime for all employees,Manufacturing,"$1,322.58",  3.2%,  5.5%,140.9
Jul 2023,Quebec,Average weekly earnings including overtime for all employees,Manufacturing,"$1,289.89", -2.5%,  2.4%,137.4
Aug 2023,Quebec,Average weekly earnings including overtime for all employees,Manufacturing,"$1,313.91",  1.9%,  7.3%,140.0
Sep 2023,Quebec,Average weekly earnings including overtime for all employees,Manufacturing,"$1,265.78", -3.7%,  2.3%,134.8
Oct 2023,Quebec,Average weekly earnings including overtime for all employees,Manufacturing,"$1,264.60", -0.1%,  1.3%,134.7
Nov 2023,Quebec,Average weekly earnings including overtime for all employees,Manufacturing,"$1,309.07",  3.5%,  5.4%,139.4
Dec 2023,Quebec,Average weekly earnings including overtime for all employees,Manufacturing,"$1,280.72", -2.2%,  3.7%,136.4
Jan 2024,Quebec,Average weekly earnings including overtime for all employees,Manufacturing,"$1,275.46", -0.4%,  0.3%,135.9
Feb 2024,Quebec,Average weekly earnings including overtime for all employees,Manufacturing,"$1,339.49",  5.0%,  4.5%,142.7
Mar 2024,Quebec,Average weekly earnings including overtime for all employees,Manufacturing,"$1,280.05", -4.4%, -3.6%,136.3
Apr 2024,Quebec,Average weekly earnings including overtime for all employees,Manufacturing,"$1,304.36",  1.9%,  0.5%,138.9
May 2024,Quebec,Average weekly earnings including overtime for all employees,Manufacturing,"$1,339.90",  2.7%,  4.5%,142.7
Jun 2024,Quebec,Average weekly earnings including overtime for all employees,Manufacturing,"$1,312.06", -2.1%, -0.8%,139.8
Jul 2024,Quebec,Average weekly earnings including overtime for all employees,Manufacturing,"$1,337.66",  2.0%,  3.7%,142.5
Aug 2024,Quebec,Average weekly earnings including overtime for all employees,Manufacturing,"$1,350.39",  1.0%,  2.8%,143.8
Sep 2024,Quebec,Average weekly earnings including overtime for all employees,Manufacturing,"$1,333.27", -1.3%,  5.3%,142.0
Oct 2024,Quebec,Average weekly earnings including overtime for all employees,Manufacturing,"$1,347.31",  1.1%,  6.5%,143.5
Jan 2011,Quebec,Average weekly earnings including overtime for all employees,"Forestry, logging and support",$  770.12,  4.1%, -9.1%,100.0
Feb 2011,Quebec,Average weekly earnings including overtime for all employees,"Forestry, logging and support",$  821.61,  6.7%,  2.7%,106.7
Mar 2011,Quebec,Average weekly earnings including overtime for all employees,"Forestry, logging and support",$  801.19, -2.5%,-10.3%,104.0
Apr 2011,Quebec,Average weekly earnings including overtime for all employees,"Forestry, logging and support",$  751.68, -6.2%,-22.1%, 97.6
May 2011,Quebec,Average weekly earnings including overtime for all employees,"Forestry, logging and support",$  807.52,  7.4%, -7.6%,104.9
Jun 2011,Quebec,Average weekly earnings including overtime for all employees,"Forestry, logging and support",$  831.28,  2.9%,  3.5%,107.9
Jul 2011,Quebec,Average weekly earnings including overtime for all employees,"Forestry, logging and support",$  837.26,  0.7%,  1.8%,108.7
Aug 2011,Quebec,Average weekly earnings including overtime for all employees,"Forestry, logging and support",$  787.34, -6.0%, -9.4%,102.2
Sep 2011,Quebec,Average weekly earnings including overtime for all employees,"Forestry, logging and support",$  826.98,  5.0%,  0.2%,107.4
Oct 2011,Quebec,Average weekly earnings including overtime for all employees,"Forestry, logging and support",$  827.77,  0.1%,  0.0%,107.5
Nov 2011,Quebec,Average weekly earnings including overtime for all employees,"Forestry, logging and support",$  835.92,  1.0%,  1.1%,108.5
Dec 2011,Quebec,Average weekly earnings including overtime for all employees,"Forestry, logging and support",$  809.81, -3.1%,  9.4%,105.2
Jan 2012,Quebec,Average weekly earnings including overtime for all employees,"Forestry, logging and support",$  800.36, -1.2%,  3.9%,103.9
Feb 2012,Quebec,Average weekly earnings including overtime for all employees,"Forestry, logging and support",$  812.61,  1.5%, -1.1%,105.5
Mar 2012,Quebec,Average weekly earnings including overtime for all employees,"Forestry, logging and support",$  780.44, -4.0%, -2.6%,101.3
Apr 2012,Quebec,Average weekly earnings including overtime for all employees,"Forestry, logging and support",$  807.08,  3.4%,  7.4%,104.8
May 2012,Quebec,Average weekly earnings including overtime for all employees,"Forestry, logging and support",$  824.62,  2.2%,  2.1%,107.1
Jun 2012,Quebec,Average weekly earnings including overtime for all employees,"Forestry, logging and support",$  909.85, 10.3%,  9.5%,118.1
Jul 2012,Quebec,Average weekly earnings including overtime for all employees,"Forestry, logging and support",$  827.32, -9.1%, -1.2%,107.4
Aug 2012,Quebec,Average weekly earnings including overtime for all employees,"Forestry, logging and support",$  865.65,  4.6%,  9.9%,112.4
Sep 2012,Quebec,Average weekly earnings including overtime for all employees,"Forestry, logging and support",$  900.65,  4.0%,  8.9%,116.9
Oct 2012,Quebec,Average weekly earnings including overtime for all employees,"Forestry, logging and support",$  955.57,  6.1%, 15.4%,124.1
Nov 2012,Quebec,Average weekly earnings including overtime for all employees,"Forestry, logging and support",$  866.06, -9.4%,  3.6%,112.5
Dec 2012,Quebec,Average weekly earnings including overtime for all employees,"Forestry, logging and support",$  885.85,  2.3%,  9.4%,115.0
Jan 2013,Quebec,Average weekly earnings including overtime for all employees,"Forestry, logging and support",$  887.93,  0.2%, 10.9%,115.3
Feb 2013,Quebec,Average weekly earnings including overtime for all employees,"Forestry, logging and support",$  903.45,  1.7%, 11.2%,117.3
Mar 2013,Quebec,Average weekly earnings including overtime for all employees,"Forestry, logging and support",$  901.48, -0.2%, 15.5%,117.1
Apr 2013,Quebec,Average weekly earnings including overtime for all employees,"Forestry, logging and support",$  900.50, -0.1%, 11.6%,116.9
May 2013,Quebec,Average weekly earnings including overtime for all employees,"Forestry, logging and support",$  896.86, -0.4%,  8.8%,116.5
Jun 2013,Quebec,Average weekly earnings including overtime for all employees,"Forestry, logging and support",$  885.85, -1.2%, -2.6%,115.0
Jul 2013,Quebec,Average weekly earnings including overtime for all employees,"Forestry, logging and support",$  895.89,  1.1%,  8.3%,116.3
Aug 2013,Quebec,Average weekly earnings including overtime for all employees,"Forestry, logging and support",$  932.90,  4.1%,  7.8%,121.1
Sep 2013,Quebec,Average weekly earnings including overtime for all employees,"Forestry, logging and support",$  850.92, -8.8%, -5.5%,110.5
Oct 2013,Quebec,Average weekly earnings including overtime for all employees,"Forestry, logging and support",$  856.33,  0.6%,-10.4%,111.2
Nov 2013,Quebec,Average weekly earnings including overtime for all employees,"Forestry, logging and support",$  862.87,  0.8%, -0.4%,112.0
Dec 2013,Quebec,Average weekly earnings including overtime for all employees,"Forestry, logging and support",$  866.14,  0.4%, -2.2%,112.5
Jan 2014,Quebec,Average weekly earnings including overtime for all employees,"Forestry, logging and support",$  883.33,  2.0%, -0.5%,114.7
Feb 2014,Quebec,Average weekly earnings including overtime for all employees,"Forestry, logging and support",$  803.74, -9.0%,-11.0%,104.4
Mar 2014,Quebec,Average weekly earnings including overtime for all employees,"Forestry, logging and support",$  831.81,  3.5%, -7.7%,108.0
Apr 2014,Quebec,Average weekly earnings including overtime for all employees,"Forestry, logging and support",$  877.44,  5.5%, -2.6%,113.9
May 2014,Quebec,Average weekly earnings including overtime for all employees,"Forestry, logging and support",$  893.64,  1.8%, -0.4%,116.0
Jun 2014,Quebec,Average weekly earnings including overtime for all employees,"Forestry, logging and support",$  920.80,  3.0%,  3.9%,119.6
Jul 2014,Quebec,Average weekly earnings including overtime for all employees,"Forestry, logging and support",$  926.00,  0.6%,  3.4%,120.2
Aug 2014,Quebec,Average weekly earnings including overtime for all employees,"Forestry, logging and support",$  882.17, -4.7%, -5.4%,114.5
Sep 2014,Quebec,Average weekly earnings including overtime for all employees,"Forestry, logging and support",$  916.98,  3.9%,  7.8%,119.1
Oct 2014,Quebec,Average weekly earnings including overtime for all employees,"Forestry, logging and support",$  858.68, -6.4%,  0.3%,111.5
Nov 2014,Quebec,Average weekly earnings including overtime for all employees,"Forestry, logging and support",$  916.66,  6.8%,  6.2%,119.0
Dec 2014,Quebec,Average weekly earnings including overtime for all employees,"Forestry, logging and support",$  908.19, -0.9%,  4.9%,117.9
Jan 2015,Quebec,Average weekly earnings including overtime for all employees,"Forestry, logging and support",$  935.00,  3.0%,  5.8%,121.4
Feb 2015,Quebec,Average weekly earnings including overtime for all employees,"Forestry, logging and support",$  939.93,  0.5%, 16.9%,122.0
Mar 2015,Quebec,Average weekly earnings including overtime for all employees,"Forestry, logging and support",$  971.75,  3.4%, 16.8%,126.2
Apr 2015,Quebec,Average weekly earnings including overtime for all employees,"Forestry, logging and support",$  944.35, -2.8%,  7.6%,122.6
May 2015,Quebec,Average weekly earnings including overtime for all employees,"Forestry, logging and support",$  941.98, -0.3%,  5.4%,122.3
Jun 2015,Quebec,Average weekly earnings including overtime for all employees,"Forestry, logging and support",$  881.13, -6.5%, -4.3%,114.4
Jul 2015,Quebec,Average weekly earnings including overtime for all employees,"Forestry, logging and support",$  932.93,  5.9%,  0.7%,121.1
Aug 2015,Quebec,Average weekly earnings including overtime for all employees,"Forestry, logging and support",$  915.24, -1.9%,  3.7%,118.8
Sep 2015,Quebec,Average weekly earnings including overtime for all employees,"Forestry, logging and support",$  931.07,  1.7%,  1.5%,120.9
Oct 2015,Quebec,Average weekly earnings including overtime for all employees,"Forestry, logging and support",$  906.14, -2.7%,  5.5%,117.7
Nov 2015,Quebec,Average weekly earnings including overtime for all employees,"Forestry, logging and support",$  916.17,  1.1%, -0.1%,119.0
Dec 2015,Quebec,Average weekly earnings including overtime for all employees,"Forestry, logging and support",$  943.15,  2.9%,  3.8%,122.5
Jan 2016,Quebec,Average weekly earnings including overtime for all employees,"Forestry, logging and support",$  938.15, -0.5%,  0.3%,121.8
Feb 2016,Quebec,Average weekly earnings including overtime for all employees,"Forestry, logging and support",$  954.50,  1.7%,  1.6%,123.9
Mar 2016,Quebec,Average weekly earnings including overtime for all employees,"Forestry, logging and support",$  921.70, -3.4%, -5.2%,119.7
Apr 2016,Quebec,Average weekly earnings including overtime for all employees,"Forestry, logging and support",..,..,..,..
May 2016,Quebec,Average weekly earnings including overtime for all employees,"Forestry, logging and support",$  937.20,.., -0.5%,121.7
Jun 2016,Quebec,Average weekly earnings including overtime for all employees,"Forestry, logging and support",$  928.42, -0.9%,  5.4%,120.6
Jul 2016,Quebec,Average weekly earnings including overtime for all employees,"Forestry, logging and support",$  900.17, -3.0%, -3.5%,116.9
Aug 2016,Quebec,Average weekly earnings including overtime for all employees,"Forestry, logging and support",$  905.87,  0.6%, -1.0%,117.6
Sep 2016,Quebec,Average weekly earnings including overtime for all employees,"Forestry, logging and support",$  970.25,  7.1%,  4.2%,126.0
Oct 2016,Quebec,Average weekly earnings including overtime for all employees,"Forestry, logging and support",$  979.18,  0.9%,  8.1%,127.1
Nov 2016,Quebec,Average weekly earnings including overtime for all employees,"Forestry, logging and support",$  942.75, -3.7%,  2.9%,122.4
Dec 2016,Quebec,Average weekly earnings including overtime for all employees,"Forestry, logging and support",$  994.44,  5.5%,  5.4%,129.1
Jan 2017,Quebec,Average weekly earnings including overtime for all employees,"Forestry, logging and support",..,..,..,..
Feb 2017,Quebec,Average weekly earnings including overtime for all employees,"Forestry, logging and support",$  987.58,..,  3.5%,128.2
Mar 2017,Quebec,Average weekly earnings including overtime for all employees,"Forestry, logging and support","$1,013.38",  2.6%,  9.9%,131.6
Apr 2017,Quebec,Average weekly earnings including overtime for all employees,"Forestry, logging and support",..,..,..,..
May 2017,Quebec,Average weekly earnings including overtime for all employees,"Forestry, logging and support",..,..,..,..
Jun 2017,Quebec,Average weekly earnings including overtime for all employees,"Forestry, logging and support",$  922.47,.., -0.6%,119.8
Jul 2017,Quebec,Average weekly earnings including overtime for all employees,"Forestry, logging and support",$  940.73,  2.0%,  4.5%,122.2
Aug 2017,Quebec,Average weekly earnings including overtime for all employees,"Forestry, logging and support","$1,029.74",  9.5%, 13.7%,133.7
Sep 2017,Quebec,Average weekly earnings including overtime for all employees,"Forestry, logging and support",$  969.98, -5.8%,  0.0%,126.0
Oct 2017,Quebec,Average weekly earnings including overtime for all employees,"Forestry, logging and support",$  994.68,  2.5%,  1.6%,129.2
Nov 2017,Quebec,Average weekly earnings including overtime for all employees,"Forestry, logging and support",$  989.70, -0.5%,  5.0%,128.5
Dec 2017,Quebec,Average weekly earnings including overtime for all employees,"Forestry, logging and support",$  963.48, -2.6%, -3.1%,125.1
Jan 2018,Quebec,Average weekly earnings including overtime for all employees,"Forestry, logging and support",$  939.67, -2.5%,..,122.0
Feb 2018,Quebec,Average weekly earnings including overtime for all employees,"Forestry, logging and support",$  936.77, -0.3%, -5.1%,121.6
Mar 2018,Quebec,Average weekly earnings including overtime for all employees,"Forestry, logging and support",$  950.08,  1.4%, -6.2%,123.4
Apr 2018,Quebec,Average weekly earnings including overtime for all employees,"Forestry, logging and support",$  962.57,  1.3%,..,125.0
May 2018,Quebec,Average weekly earnings including overtime for all employees,"Forestry, logging and support",$  990.10,  2.9%,..,128.6
Jun 2018,Quebec,Average weekly earnings including overtime for all employees,"Forestry, logging and support","$1,029.99",  4.0%, 11.7%,133.7
Jul 2018,Quebec,Average weekly earnings including overtime for all employees,"Forestry, logging and support","$1,028.76", -0.1%,  9.4%,133.6
Aug 2018,Quebec,Average weekly earnings including overtime for all employees,"Forestry, logging and support","$1,001.08", -2.7%, -2.8%,130.0
Sep 2018,Quebec,Average weekly earnings including overtime for all employees,"Forestry, logging and support",$  983.56, -1.8%,  1.4%,127.7
Oct 2018,Quebec,Average weekly earnings including overtime for all employees,"Forestry, logging and support","$1,017.74",  3.5%,  2.3%,132.2
Nov 2018,Quebec,Average weekly earnings including overtime for all employees,"Forestry, logging and support","$1,037.74",  2.0%,  4.9%,134.8
Dec 2018,Quebec,Average weekly earnings including overtime for all employees,"Forestry, logging and support",$  992.83, -4.3%,  3.0%,128.9
Jan 2019,Quebec,Average weekly earnings including overtime for all employees,"Forestry, logging and support","$1,051.08",  5.9%, 11.9%,136.5
Feb 2019,Quebec,Average weekly earnings including overtime for all employees,"Forestry, logging and support","$1,035.50", -1.5%, 10.5%,134.5
Mar 2019,Quebec,Average weekly earnings including overtime for all employees,"Forestry, logging and support","$1,015.44", -1.9%,  6.9%,131.9
Apr 2019,Quebec,Average weekly earnings including overtime for all employees,"Forestry, logging and support","$1,043.66",  2.8%,  8.4%,135.5
May 2019,Quebec,Average weekly earnings including overtime for all employees,"Forestry, logging and support",$  982.56, -5.9%, -0.8%,127.6
Jun 2019,Quebec,Average weekly earnings including overtime for all employees,"Forestry, logging and support","$1,047.29",  6.6%,  1.7%,136.0
Jul 2019,Quebec,Average weekly earnings including overtime for all employees,"Forestry, logging and support","$1,060.87",  1.3%,  3.1%,137.8
Aug 2019,Quebec,Average weekly earnings including overtime for all employees,"Forestry, logging and support","$1,015.13", -4.3%,  1.4%,131.8
Sep 2019,Quebec,Average weekly earnings including overtime for all employees,"Forestry, logging and support","$1,052.03",  3.6%,  7.0%,136.6
Oct 2019,Quebec,Average weekly earnings including overtime for all employees,"Forestry, logging and support","$1,090.13",  3.6%,  7.1%,141.6
Nov 2019,Quebec,Average weekly earnings including overtime for all employees,"Forestry, logging and support","$1,062.54", -2.5%,  2.4%,138.0
Dec 2019,Quebec,Average weekly earnings including overtime for all employees,"Forestry, logging and support","$1,036.16", -2.5%,  4.4%,134.5
Jan 2020,Quebec,Average weekly earnings including overtime for all employees,"Forestry, logging and support","$1,096.68",  5.8%,  4.3%,142.4
Feb 2020,Quebec,Average weekly earnings including overtime for all employees,"Forestry, logging and support","$1,145.42",  4.4%, 10.6%,148.7
Mar 2020,Quebec,Average weekly earnings including overtime for all employees,"Forestry, logging and support","$1,057.44", -7.7%,  4.1%,137.3
Apr 2020,Quebec,Average weekly earnings including overtime for all employees,"Forestry, logging and support","$1,037.58", -1.9%, -0.6%,134.7
May 2020,Quebec,Average weekly earnings including overtime for all employees,"Forestry, logging and support","$1,138.91",  9.8%, 15.9%,147.9
Jun 2020,Quebec,Average weekly earnings including overtime for all employees,"Forestry, logging and support","$1,014.77",-10.9%, -3.1%,131.8
Jul 2020,Quebec,Average weekly earnings including overtime for all employees,"Forestry, logging and support","$1,030.59",  1.6%, -2.9%,133.8
Aug 2020,Quebec,Average weekly earnings including overtime for all employees,"Forestry, logging and support","$1,017.82", -1.2%,  0.3%,132.2
Sep 2020,Quebec,Average weekly earnings including overtime for all employees,"Forestry, logging and support","$1,102.32",  8.3%,  4.8%,143.1
Oct 2020,Quebec,Average weekly earnings including overtime for all employees,"Forestry, logging and support","$1,019.65", -7.5%, -6.5%,132.4
Nov 2020,Quebec,Average weekly earnings including overtime for all employees,"Forestry, logging and support","$1,028.06",  0.8%, -3.2%,133.5
Dec 2020,Quebec,Average weekly earnings including overtime for all employees,"Forestry, logging and support","$1,087.40",  5.8%,  4.9%,141.2
Jan 2021,Quebec,Average weekly earnings including overtime for all employees,"Forestry, logging and support","$1,067.12", -1.9%, -2.7%,138.6
Feb 2021,Quebec,Average weekly earnings including overtime for all employees,"Forestry, logging and support","$1,097.98",  2.9%, -4.1%,142.6
Mar 2021,Quebec,Average weekly earnings including overtime for all employees,"Forestry, logging and support","$1,097.33", -0.1%,  3.8%,142.5
Apr 2021,Quebec,Average weekly earnings including overtime for all employees,"Forestry, logging and support","$1,142.41",  4.1%, 10.1%,148.3
May 2021,Quebec,Average weekly earnings including overtime for all employees,"Forestry, logging and support","$1,159.52",  1.5%,  1.8%,150.6
Jun 2021,Quebec,Average weekly earnings including overtime for all employees,"Forestry, logging and support","$1,139.09", -1.8%, 12.3%,147.9
Jul 2021,Quebec,Average weekly earnings including overtime for all employees,"Forestry, logging and support","$1,040.22", -8.7%,  0.9%,135.1
Aug 2021,Quebec,Average weekly earnings including overtime for all employees,"Forestry, logging and support","$1,130.87",  8.7%, 11.1%,146.8
Sep 2021,Quebec,Average weekly earnings including overtime for all employees,"Forestry, logging and support","$1,117.28", -1.2%,  1.4%,145.1
Oct 2021,Quebec,Average weekly earnings including overtime for all employees,"Forestry, logging and support","$1,114.60", -0.2%,  9.3%,144.7
Nov 2021,Quebec,Average weekly earnings including overtime for all employees,"Forestry, logging and support","$1,143.46",  2.6%, 11.2%,148.5
Dec 2021,Quebec,Average weekly earnings including overtime for all employees,"Forestry, logging and support","$1,192.12",  4.3%,  9.6%,154.8
Jan 2022,Quebec,Average weekly earnings including overtime for all employees,"Forestry, logging and support","$1,131.04", -5.1%,  6.0%,146.9
Feb 2022,Quebec,Average weekly earnings including overtime for all employees,"Forestry, logging and support","$1,099.45", -2.8%,  0.1%,142.8
Mar 2022,Quebec,Average weekly earnings including overtime for all employees,"Forestry, logging and support","$1,160.65",  5.6%,  5.8%,150.7
Apr 2022,Quebec,Average weekly earnings including overtime for all employees,"Forestry, logging and support","$1,124.68", -3.1%, -1.6%,146.0
May 2022,Quebec,Average weekly earnings including overtime for all employees,"Forestry, logging and support","$1,156.61",  2.8%, -0.3%,150.2
Jun 2022,Quebec,Average weekly earnings including overtime for all employees,"Forestry, logging and support","$1,211.68",  4.8%,  6.4%,157.3
Jul 2022,Quebec,Average weekly earnings including overtime for all employees,"Forestry, logging and support","$1,216.99",  0.4%, 17.0%,158.0
Aug 2022,Quebec,Average weekly earnings including overtime for all employees,"Forestry, logging and support","$1,262.84",  3.8%, 11.7%,164.0
Sep 2022,Quebec,Average weekly earnings including overtime for all employees,"Forestry, logging and support","$1,255.58", -0.6%, 12.4%,163.0
Oct 2022,Quebec,Average weekly earnings including overtime for all employees,"Forestry, logging and support","$1,225.87", -2.4%, 10.0%,159.2
Nov 2022,Quebec,Average weekly earnings including overtime for all employees,"Forestry, logging and support","$1,231.56",  0.5%,  7.7%,159.9
Dec 2022,Quebec,Average weekly earnings including overtime for all employees,"Forestry, logging and support","$1,243.46",  1.0%,  4.3%,161.5
Jan 2023,Quebec,Average weekly earnings including overtime for all employees,"Forestry, logging and support","$1,279.18",  2.9%, 13.1%,166.1
Feb 2023,Quebec,Average weekly earnings including overtime for all employees,"Forestry, logging and support","$1,251.89", -2.1%, 13.9%,162.6
Mar 2023,Quebec,Average weekly earnings including overtime for all employees,"Forestry, logging and support","$1,289.86",  3.0%, 11.1%,167.5
Apr 2023,Quebec,Average weekly earnings including overtime for all employees,"Forestry, logging and support","$1,322.53",  2.5%, 17.6%,171.7
May 2023,Quebec,Average weekly earnings including overtime for all employees,"Forestry, logging and support","$1,322.61",  0.0%, 14.4%,171.7
Jun 2023,Quebec,Average weekly earnings including overtime for all employees,"Forestry, logging and support","$1,291.51", -2.4%,  6.6%,167.7
Jul 2023,Quebec,Average weekly earnings including overtime for all employees,"Forestry, logging and support","$1,290.02", -0.1%,  6.0%,167.5
Aug 2023,Quebec,Average weekly earnings including overtime for all employees,"Forestry, logging and support","$1,300.14",  0.8%,  3.0%,168.8
Sep 2023,Quebec,Average weekly earnings including overtime for all employees,"Forestry, logging and support","$1,329.17",  2.2%,  5.9%,172.6
Oct 2023,Quebec,Average weekly earnings including overtime for all employees,"Forestry, logging and support","$1,318.25", -0.8%,  7.5%,171.2
Nov 2023,Quebec,Average weekly earnings including overtime for all employees,"Forestry, logging and support","$1,337.59",  1.5%,  8.6%,173.7
Dec 2023,Quebec,Average weekly earnings including overtime for all employees,"Forestry, logging and support","$1,272.25", -4.9%,  2.3%,165.2
Jan 2024,Quebec,Average weekly earnings including overtime for all employees,"Forestry, logging and support","$1,313.93",  3.3%,  2.7%,170.6
Feb 2024,Quebec,Average weekly earnings including overtime for all employees,"Forestry, logging and support","$1,433.97",  9.1%, 14.5%,186.2
Mar 2024,Quebec,Average weekly earnings including overtime for all employees,"Forestry, logging and support","$1,317.82", -8.1%,  2.2%,171.1
Apr 2024,Quebec,Average weekly earnings including overtime for all employees,"Forestry, logging and support","$1,318.86",  0.1%, -0.3%,171.3
May 2024,Quebec,Average weekly earnings including overtime for all employees,"Forestry, logging and support","$1,365.84",  3.6%,  3.3%,177.4
Jun 2024,Quebec,Average weekly earnings including overtime for all employees,"Forestry, logging and support","$1,301.08", -4.7%,  0.7%,168.9
Jul 2024,Quebec,Average weekly earnings including overtime for all employees,"Forestry, logging and support","$1,257.88", -3.3%, -2.5%,163.3
Aug 2024,Quebec,Average weekly earnings including overtime for all employees,"Forestry, logging and support","$1,269.58",  0.9%, -2.4%,164.9
Sep 2024,Quebec,Average weekly earnings including overtime for all employees,"Forestry, logging and support","$1,249.53", -1.6%, -6.0%,162.3
Oct 2024,Quebec,Average weekly earnings including overtime for all employees,"Forestry, logging and support","$1,333.09",  6.7%,  1.1%,173.1
,,,,,,,
"Source: Statistics Canada. Table 14 10 0223 Employment and average weekly earnings (including overtime) for all employees by province and territory, monthly, seasonally adjusted",,,,,,,
